state,year,quarter,registeredUsers,appOpens,brand,count,percentage
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,53258,0,Motorola,1527,0.029
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,53258,0,Apple,1436,0.027
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,53258,0,OnePlus,1090,0.02
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,53258,0,Micromax,847,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,53258,0,Others,6321,0.119
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Xiaomi,17620,0.247
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Samsung,13325,0.186
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Vivo,12204,0.171
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Oppo,7585,0.106
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Realme,3991,0.056
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Lenovo,2117,0.03
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Motorola,1935,0.027
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Apple,1812,0.025
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,OnePlus,1328,0.019
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Huawei,1132,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,71458,0,Others,8409,0.118
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Xiaomi,22407,0.243
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Samsung,17165,0.186
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Vivo,16781,0.182
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Oppo,9875,0.107
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Realme,5100,0.055
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Lenovo,2523,0.027
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Motorola,2378,0.026
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Apple,2146,0.023
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,OnePlus,1545,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Huawei,1514,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,92107,0,Others,10673,0.116
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Xiaomi,28477,0.244
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Vivo,22409,0.192
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Samsung,21520,0.185
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Oppo,12699,0.109
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Realme,6489,0.056
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Lenovo,2931,0.025
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Motorola,2811,0.024
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Apple,2546,0.022
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Huawei,2029,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,OnePlus,1795,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,116511,0,Others,12805,0.11
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Xiaomi,34460,0.245
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Vivo,27883,0.198
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Samsung,25799,0.184
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Oppo,15701,0.112
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Realme,7762,0.055
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Lenovo,3296,0.023
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Motorola,3175,0.023
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Apple,2928,0.021
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Huawei,2510,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,OnePlus,2058,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,140532,0,Others,14960,0.106
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Xiaomi,38996,0.246
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Vivo,32183,0.203
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Samsung,28908,0.182
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Oppo,18106,0.114
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Realme,8833,0.056
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Lenovo,3513,0.022
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Motorola,3454,0.022
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Apple,3276,0.021
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Huawei,2827,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,OnePlus,2202,0.014
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,158580,860686,Others,16282,0.103
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Xiaomi,43202,0.244
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Vivo,37115,0.21
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Samsung,31867,0.18
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Oppo,20623,0.117
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Realme,10150,0.057
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Lenovo,3660,0.021
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Motorola,3640,0.021
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Apple,3605,0.02
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Huawei,3096,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,OnePlus,2366,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,176929,3126189,Others,17605,0.1
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Xiaomi,48012,0.243
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Vivo,42886,0.217
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Samsung,35031,0.177
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Oppo,23415,0.118
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Realme,12044,0.061
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Apple,3874,0.02
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Motorola,3849,0.019
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Lenovo,3794,0.019
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Huawei,3405,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,OnePlus,2529,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,197598,3770543,Others,18759,0.095
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Xiaomi,52683,0.241
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Vivo,48874,0.224
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Samsung,38134,0.175
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Oppo,26282,0.12
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Realme,13927,0.064
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Apple,4178,0.019
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Motorola,4028,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Lenovo,3944,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Huawei,3732,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,OnePlus,2682,0.012
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,218496,4195122,Others,20032,0.092
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Xiaomi,58073,0.237
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Vivo,56525,0.231
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Samsung,42346,0.173
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Oppo,29921,0.122
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Realme,16175,0.066
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Apple,4502,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Motorola,4308,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Lenovo,4157,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Huawei,4069,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,OnePlus,2817,0.012
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,244814,4505127,Others,21921,0.09
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Vivo,63527,0.237
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Xiaomi,62612,0.234
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Samsung,46194,0.172
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Oppo,33220,0.124
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Realme,18327,0.068
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Apple,4852,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Motorola,4473,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Huawei,4325,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Lenovo,4294,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,OnePlus,2971,0.011
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,267946,4421499,Others,23151,0.086
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Vivo,71995,0.243
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Xiaomi,68314,0.23
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Samsung,50714,0.171
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Oppo,36932,0.125
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Realme,20993,0.071
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Apple,5335,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Motorola,4712,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Huawei,4635,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Lenovo,4516,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,OnePlus,3173,0.011
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,296493,6196436,Others,25174,0.085
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Vivo,79699,0.248
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Xiaomi,73383,0.228
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Samsung,54230,0.169
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Oppo,40045,0.125
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Realme,23882,0.074
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Apple,5784,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Huawei,4871,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Motorola,4859,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Lenovo,4531,0.014
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Tecno,3575,0.011
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,321396,7302462,Others,26537,0.083
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Vivo,87001,0.252
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Xiaomi,77605,0.225
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Samsung,57137,0.166
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Oppo,43131,0.125
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Realme,27996,0.081
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Apple,6273,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Huawei,4834,0.014
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Motorola,4803,0.014
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Tecno,4453,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Lenovo,4280,0.012
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Others,27481,0.08
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Vivo,95723,0.257
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Xiaomi,82367,0.221
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Samsung,59023,0.159
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Oppo,46708,0.126
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Realme,32929,0.089
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Apple,6802,0.018
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Tecno,5777,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Motorola,4807,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Huawei,4785,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Infinix,4734,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Others,28219,0.076
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Vivo,104203,0.261
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Xiaomi,85964,0.215
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Samsung,61231,0.153
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Oppo,50155,0.126
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Realme,39211,0.098
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Apple,7542,0.019
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Tecno,6955,0.017
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Infinix,6018,0.015
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,OnePlus,5332,0.013
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Motorola,4828,0.012
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Others,27524,0.069
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Vivo,111699,0.263
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Xiaomi,89446,0.211
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Samsung,63414,0.149
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Oppo,53652,0.126
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Realme,44772,0.105
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Apple,8300,0.02
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Tecno,8287,0.02
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Infinix,6909,0.016
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,OnePlus,5945,0.014
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Motorola,4850,0.011
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Others,27296,0.064
delhi,2018,1,2087022,0,Xiaomi,529823,0.254
delhi,2018,1,2087022,0,Samsung,407203,0.195
delhi,2018,1,2087022,0,Vivo,223992,0.107
delhi,2018,1,2087022,0,Oppo,186309,0.089
delhi,2018,1,2087022,0,Apple,138507,0.066
delhi,2018,1,2087022,0,Realme,88082,0.042
delhi,2018,1,2087022,0,OnePlus,86368,0.041
delhi,2018,1,2087022,0,Motorola,83639,0.04
delhi,2018,1,2087022,0,Lenovo,52568,0.025
delhi,2018,1,2087022,0,Huawei,37398,0.018
delhi,2018,1,2087022,0,Others,253133,0.121
delhi,2018,2,2756141,0,Xiaomi,708839,0.257
delhi,2018,2,2756141,0,Samsung,532749,0.193
delhi,2018,2,2756141,0,Vivo,313719,0.114
delhi,2018,2,2756141,0,Oppo,254431,0.092
delhi,2018,2,2756141,0,Apple,176650,0.064
delhi,2018,2,2756141,0,Realme,113976,0.041
delhi,2018,2,2756141,0,Motorola,107679,0.039
delhi,2018,2,2756141,0,OnePlus,106333,0.039
delhi,2018,2,2756141,0,Lenovo,66497,0.024
delhi,2018,2,2756141,0,Huawei,50115,0.018
delhi,2018,2,2756141,0,Others,325153,0.118
delhi,2018,3,3504911,0,Xiaomi,908753,0.259
delhi,2018,3,3504911,0,Samsung,673829,0.192
delhi,2018,3,3504911,0,Vivo,424455,0.121
delhi,2018,3,3504911,0,Oppo,332529,0.095
delhi,2018,3,3504911,0,Apple,218858,0.062
delhi,2018,3,3504911,0,Realme,140759,0.04
delhi,2018,3,3504911,0,Motorola,133126,0.038
delhi,2018,3,3504911,0,OnePlus,126799,0.036
delhi,2018,3,3504911,0,Lenovo,80056,0.023
delhi,2018,3,3504911,0,Huawei,63709,0.018
delhi,2018,3,3504911,0,Others,402038,0.115
delhi,2018,4,4630313,0,Xiaomi,1206379,0.261
delhi,2018,4,4630313,0,Samsung,892643,0.193
delhi,2018,4,4630313,0,Vivo,605041,0.131
delhi,2018,4,4630313,0,Oppo,464753,0.1
delhi,2018,4,4630313,0,Apple,279775,0.06
delhi,2018,4,4630313,0,Realme,181855,0.039
delhi,2018,4,4630313,0,Motorola,165627,0.036
delhi,2018,4,4630313,0,OnePlus,155837,0.034
delhi,2018,4,4630313,0,Lenovo,98258,0.021
delhi,2018,4,4630313,0,Huawei,84942,0.018
delhi,2018,4,4630313,0,Others,495203,0.107
delhi,2019,1,5499263,0,Xiaomi,1428603,0.26
delhi,2019,1,5499263,0,Samsung,1061515,0.193
delhi,2019,1,5499263,0,Vivo,755967,0.137
delhi,2019,1,5499263,0,Oppo,576484,0.105
delhi,2019,1,5499263,0,Apple,324092,0.059
delhi,2019,1,5499263,0,Realme,213758,0.039
delhi,2019,1,5499263,0,Motorola,186450,0.034
delhi,2019,1,5499263,0,OnePlus,175334,0.032
delhi,2019,1,5499263,0,Lenovo,109111,0.02
delhi,2019,1,5499263,0,Huawei,102139,0.019
delhi,2019,1,5499263,0,Others,565810,0.103
delhi,2019,2,6165448,43731570,Xiaomi,1597465,0.259
delhi,2019,2,6165448,43731570,Samsung,1188974,0.193
delhi,2019,2,6165448,43731570,Vivo,879650,0.143
delhi,2019,2,6165448,43731570,Oppo,664693,0.108
delhi,2019,2,6165448,43731570,Apple,360575,0.058
delhi,2019,2,6165448,43731570,Realme,240746,0.039
delhi,2019,2,6165448,43731570,Motorola,200193,0.032
delhi,2019,2,6165448,43731570,OnePlus,191881,0.031
delhi,2019,2,6165448,43731570,Lenovo,115488,0.019
delhi,2019,2,6165448,43731570,Huawei,114662,0.019
delhi,2019,2,6165448,43731570,Others,611121,0.099
delhi,2019,3,6782286,163381027,Xiaomi,1749719,0.258
delhi,2019,3,6782286,163381027,Samsung,1305636,0.193
delhi,2019,3,6782286,163381027,Vivo,1001823,0.148
delhi,2019,3,6782286,163381027,Oppo,749989,0.111
delhi,2019,3,6782286,163381027,Apple,392389,0.058
delhi,2019,3,6782286,163381027,Realme,269723,0.04
delhi,2019,3,6782286,163381027,Motorola,210710,0.031
delhi,2019,3,6782286,163381027,OnePlus,206752,0.03
delhi,2019,3,6782286,163381027,Huawei,125962,0.019
delhi,2019,3,6782286,163381027,Lenovo,119861,0.018
delhi,2019,3,6782286,163381027,Others,649722,0.096
delhi,2019,4,7289883,172682671,Xiaomi,1872284,0.257
delhi,2019,4,7289883,172682671,Samsung,1394404,0.191
delhi,2019,4,7289883,172682671,Vivo,1114120,0.153
delhi,2019,4,7289883,172682671,Oppo,825921,0.113
delhi,2019,4,7289883,172682671,Apple,414754,0.057
delhi,2019,4,7289883,172682671,Realme,300540,0.041
delhi,2019,4,7289883,172682671,Motorola,217242,0.03
delhi,2019,4,7289883,172682671,OnePlus,216727,0.03
delhi,2019,4,7289883,172682671,Huawei,134371,0.018
delhi,2019,4,7289883,172682671,Lenovo,121793,0.017
delhi,2019,4,7289883,172682671,Others,677727,0.093
delhi,2020,1,7826197,178263986,Xiaomi,1998766,0.255
delhi,2020,1,7826197,178263986,Samsung,1484289,0.19
delhi,2020,1,7826197,178263986,Vivo,1238728,0.158
delhi,2020,1,7826197,178263986,Oppo,909331,0.116
delhi,2020,1,7826197,178263986,Apple,436979,0.056
delhi,2020,1,7826197,178263986,Realme,333567,0.043
delhi,2020,1,7826197,178263986,OnePlus,225852,0.029
delhi,2020,1,7826197,178263986,Motorola,223909,0.029
delhi,2020,1,7826197,178263986,Huawei,142660,0.018
delhi,2020,1,7826197,178263986,Lenovo,124278,0.016
delhi,2020,1,7826197,178263986,Others,707838,0.09
delhi,2020,2,8391139,142852253,Xiaomi,2125586,0.253
delhi,2020,2,8391139,142852253,Samsung,1585854,0.189
delhi,2020,2,8391139,142852253,Vivo,1364186,0.163
delhi,2020,2,8391139,142852253,Oppo,1002444,0.119
delhi,2020,2,8391139,142852253,Apple,458450,0.055
delhi,2020,2,8391139,142852253,Realme,366179,0.044
delhi,2020,2,8391139,142852253,OnePlus,233802,0.028
delhi,2020,2,8391139,142852253,Motorola,231246,0.028
delhi,2020,2,8391139,142852253,Huawei,150807,0.018
delhi,2020,2,8391139,142852253,Lenovo,127388,0.015
delhi,2020,2,8391139,142852253,Others,745197,0.089
delhi,2020,3,9044174,190025029,Xiaomi,2264717,0.25
delhi,2020,3,9044174,190025029,Samsung,1707446,0.189
delhi,2020,3,9044174,190025029,Vivo,1516602,0.168
delhi,2020,3,9044174,190025029,Oppo,1106202,0.122
delhi,2020,3,9044174,190025029,Apple,485868,0.054
delhi,2020,3,9044174,190025029,Realme,406930,0.045
delhi,2020,3,9044174,190025029,OnePlus,244532,0.027
delhi,2020,3,9044174,190025029,Motorola,238737,0.026
delhi,2020,3,9044174,190025029,Huawei,159503,0.018
delhi,2020,3,9044174,190025029,Lenovo,131036,0.014
delhi,2020,3,9044174,190025029,Others,782601,0.087
delhi,2020,4,9747968,243433752,Xiaomi,2416705,0.248
delhi,2020,4,9747968,243433752,Samsung,1842707,0.189
delhi,2020,4,9747968,243433752,Vivo,1673743,0.172
delhi,2020,4,9747968,243433752,Oppo,1209582,0.124
delhi,2020,4,9747968,243433752,Apple,518592,0.053
delhi,2020,4,9747968,243433752,Realme,452392,0.046
delhi,2020,4,9747968,243433752,OnePlus,256533,0.026
delhi,2020,4,9747968,243433752,Motorola,246834,0.025
delhi,2020,4,9747968,243433752,Huawei,168898,0.017
delhi,2020,4,9747968,243433752,Lenovo,134947,0.014
delhi,2020,4,9747968,243433752,Others,827035,0.085
delhi,2021,1,10467210,281201600,Xiaomi,2575350,0.246
delhi,2021,1,10467210,281201600,Samsung,1963994,0.188
delhi,2021,1,10467210,281201600,Vivo,1839180,0.176
delhi,2021,1,10467210,281201600,Oppo,1318743,0.126
delhi,2021,1,10467210,281201600,Apple,555462,0.053
delhi,2021,1,10467210,281201600,Realme,511070,0.049
delhi,2021,1,10467210,281201600,OnePlus,269742,0.026
delhi,2021,1,10467210,281201600,Motorola,253270,0.024
delhi,2021,1,10467210,281201600,Huawei,175712,0.017
delhi,2021,1,10467210,281201600,Lenovo,137068,0.013
delhi,2021,1,10467210,281201600,Others,867619,0.083
delhi,2021,2,11182699,164997774,Xiaomi,2731995,0.244
delhi,2021,2,11182699,164997774,Samsung,2070161,0.185
delhi,2021,2,11182699,164997774,Vivo,2011494,0.18
delhi,2021,2,11182699,164997774,Oppo,1432860,0.128
delhi,2021,2,11182699,164997774,Realme,596308,0.053
delhi,2021,2,11182699,164997774,Apple,591905,0.053
delhi,2021,2,11182699,164997774,OnePlus,291216,0.026
delhi,2021,2,11182699,164997774,Motorola,252565,0.023
delhi,2021,2,11182699,164997774,Huawei,176234,0.016
delhi,2021,2,11182699,164997774,Lenovo,134680,0.012
delhi,2021,2,11182699,164997774,Others,893281,0.08
delhi,2021,3,11980061,223844376,Xiaomi,2897206,0.242
delhi,2021,3,11980061,223844376,Vivo,2220413,0.185
delhi,2021,3,11980061,223844376,Samsung,2149622,0.179
delhi,2021,3,11980061,223844376,Oppo,1566918,0.131
delhi,2021,3,11980061,223844376,Realme,707377,0.059
delhi,2021,3,11980061,223844376,Apple,631640,0.053
delhi,2021,3,11980061,223844376,OnePlus,331920,0.028
delhi,2021,3,11980061,223844376,Motorola,250528,0.021
delhi,2021,3,11980061,223844376,Huawei,172290,0.014
delhi,2021,3,11980061,223844376,Tecno,148235,0.012
delhi,2021,3,11980061,223844376,Others,903912,0.075
delhi,2021,4,12785127,345669353,Xiaomi,3028207,0.237
delhi,2021,4,12785127,345669353,Vivo,2413197,0.189
delhi,2021,4,12785127,345669353,Samsung,2238115,0.175
delhi,2021,4,12785127,345669353,Oppo,1697646,0.133
delhi,2021,4,12785127,345669353,Realme,840595,0.066
delhi,2021,4,12785127,345669353,Apple,705541,0.055
delhi,2021,4,12785127,345669353,OnePlus,369158,0.029
delhi,2021,4,12785127,345669353,Motorola,250976,0.02
delhi,2021,4,12785127,345669353,Tecno,176336,0.014
delhi,2021,4,12785127,345669353,Huawei,166930,0.013
delhi,2021,4,12785127,345669353,Others,898426,0.07
delhi,2022,1,13539197,57524153,Xiaomi,3155264,0.233
delhi,2022,1,13539197,57524153,Vivo,2586749,0.191
delhi,2022,1,13539197,57524153,Samsung,2320460,0.171
delhi,2022,1,13539197,57524153,Oppo,1817979,0.134
delhi,2022,1,13539197,57524153,Realme,964540,0.071
delhi,2022,1,13539197,57524153,Apple,761100,0.056
delhi,2022,1,13539197,57524153,OnePlus,404741,0.03
delhi,2022,1,13539197,57524153,Motorola,252427,0.019
delhi,2022,1,13539197,57524153,Tecno,206904,0.015
delhi,2022,1,13539197,57524153,Huawei,164421,0.012
delhi,2022,1,13539197,57524153,Others,904612,0.067
goa,2018,1,91936,0,Xiaomi,23388,0.254
